atom_id,uc_id,type,FeO_coord,threshold,is_surface_after_pbc,n_pbc_uc,total_interactions,excluded_due_to_pbc,x,y,z
1306,0,FeA,0,4,0,24,5,1,28.32,31.86,74.34
1307,0,FeA,0,4,0,24,5,1,31.86,31.86,74.34
1308,0,FeA,0,4,0,24,5,1,35.4,31.86,74.34
1309,0,FeA,0,4,0,24,5,1,38.94,31.86,74.34
1310,0,FeA,0,4,0,24,5,1,42.48,31.86,74.34
1311,0,FeA,0,4,0,24,5,1,46.02,31.86,74.34
1312,0,FeA,0,4,0,24,5,1,49.56,31.86,74.34
1313,0,FeA,0,4,0,24,5,1,53.1,31.86,74.34
1314,0,FeA,0,4,0,24,5,1,56.64,31.86,74.34
1315,0,FeA,0,4,0,24,5,1,60.18,31.86,74.34
1316,0,FeA,0,4,0,24,5,1,63.72,31.86,74.34
1317,0,FeA,0,4,0,24,5,1,67.26,31.86,74.34
1318,0,FeA,0,4,0,24,5,1,70.8,31.86,74.34
1319,0,FeA,0,4,0,24,4,1,74.34,31.86,74.34
1320,0,FeA,0,4,0,24,4,1,0,0,53.1
1321,0,FeA,0,4,0,24,5,1,3.54,0,53.1
1322,0,FeA,0,4,0,24,5,1,7.08,0,53.1
1323,0,FeA,0,4,0,24,5,1,10.62,0,53.1
1324,0,FeA,0,4,0,24,5,1,14.16,0,53.1
1325,0,FeA,0,4,0,24,5,1,17.7,0,53.1
1326,0,FeA,0,4,0,24,5,1,21.24,0,53.1
1327,0,FeA,0,4,0,24,5,1,24.78,0,53.1
1328,0,FeA,0,4,0,24,5,1,28.32,0,53.1
1329,0,FeA,0,4,0,24,5,1,31.86,0,53.1
1330,0,FeA,0,4,0,24,5,1,35.4,0,53.1
1331,0,FeA,0,4,0,24,5,1,38.94,0,53.1
1332,0,FeA,0,4,0,24,5,1,42.48,0,53.1
1333,0,FeA,0,4,0,24,5,1,46.02,0,53.1
1334,0,FeA,0,4,0,24,5,1,49.56,0,53.1
1335,0,FeA,0,4,0,24,5,1,53.1,0,53.1
1336,0,FeA,0,4,0,24,5,1,56.64,0,53.1
1337,0,FeA,0,4,0,24,5,1,60.18,0,53.1
1338,0,FeA,0,4,0,24,5,1,63.72,0,53.1
1339,0,FeA,0,4,0,24,5,1,67.26,0,53.1
1340,0,FeA,0,4,0,24,5,1,70.8,0,53.1
1341,0,FeA,0,4,0,24,4,1,74.34,0,53.1
1342,0,FeA,0,4,0,24,5,1,0,3.54,53.1
1343,0,FeA,0,4,0,24,6,1,3.54,3.54,53.1
1344,0,FeA,0,4,0,24,6,1,7.08,3.54,53.1
1345,0,FeA,0,4,0,24,6,1,10.62,3.54,53.1
1346,0,FeA,0,4,0,24,6,1,14.16,3.54,53.1
1347,0,FeA,0,4,0,24,6,1,17.7,3.54,53.1
1348,0,FeA,0,4,0,24,6,1,21.24,3.54,53.1
1349,0,FeA,0,4,0,24,6,1,24.78,3.54,53.1
1350,0,FeA,0,4,0,24,6,1,28.32,3.54,53.1
1351,0,FeA,0,4,0,24,6,1,31.86,3.54,53.1
1352,0,FeA,0,4,0,24,6,1,35.4,3.54,53.1
1353,0,FeA,0,4,0,24,6,1,38.94,3.54,53.1
1354,0,FeA,0,4,0,24,6,1,42.48,3.54,53.1
1355,0,FeA,0,4,0,24,6,1,46.02,3.54,53.1
1356,0,FeA,0,4,0,24,6,1,49.56,3.54,53.1
1357,0,FeA,0,4,0,24,6,1,53.1,3.54,53.1
1358,0,FeA,0,4,0,24,6,1,56.64,3.54,53.1
1359,0,FeA,0,4,0,24,6,1,60.18,3.54,53.1
1360,0,FeA,0,4,0,24,6,1,63.72,3.54,53.1
1361,0,FeA,0,4,0,24,6,1,67.26,3.54,53.1
1362,0,FeA,0,4,0,24,6,1,70.8,3.54,53.1
1363,0,FeA,0,4,0,24,5,1,74.34,3.54,53.1
1364,0,FeA,0,4,0,24,5,1,0,7.08,53.1
1365,0,FeA,0,4,0,24,6,1,3.54,7.08,53.1
1366,0,FeA,0,4,0,24,6,1,7.08,7.08,53.1
1367,0,FeA,0,4,0,24,6,1,10.62,7.08,53.1
1368,0,FeA,0,4,0,24,6,1,14.16,7.08,53.1
1369,0,FeA,0,4,0,24,6,1,17.7,7.08,53.1
1370,0,FeA,0,4,0,24,6,1,21.24,7.08,53.1
1371,0,FeA,0,4,0,24,6,1,24.78,7.08,53.1
1372,0,FeA,0,4,0,24,6,1,28.32,7.08,53.1
1373,0,FeA,0,4,0,24,6,1,31.86,7.08,53.1
1374,0,FeA,0,4,0,24,6,1,35.4,7.08,53.1
1375,0,FeA,0,4,0,24,6,1,38.94,7.08,53.1
1376,0,FeA,0,4,0,24,6,1,42.48,7.08,53.1
1377,0,FeA,0,4,0,24,6,1,46.02,7.08,53.1
1378,0,FeA,0,4,0,24,6,1,49.56,7.08,53.1
1379,0,FeA,0,4,0,24,6,1,53.1,7.08,53.1
1380,0,FeA,0,4,0,24,6,1,56.64,7.08,53.1
1381,0,FeA,0,4,0,24,6,1,60.18,7.08,53.1
1382,0,FeA,0,4,0,24,6,1,63.72,7.08,53.1
1383,0,FeA,0,4,0,24,6,1,67.26,7.08,53.1
1384,0,FeA,0,4,0,24,6,1,70.8,7.08,53.1
1385,0,FeA,0,4,0,24,5,1,74.34,7.08,53.1
1386,0,FeA,0,4,0,24,5,1,0,10.62,53.1
1387,0,FeA,0,4,0,24,6,1,3.54,10.62,53.1
1388,0,FeA,0,4,0,24,6,1,7.08,10.62,53.1
1389,0,FeA,0,4,0,24,6,1,10.62,10.62,53.1
1390,0,FeA,0,4,0,24,6,1,14.16,10.62,53.1
1391,0,FeA,0,4,0,24,6,1,17.7,10.62,53.1
1392,0,FeA,0,4,0,24,6,1,21.24,10.62,53.1
1393,0,FeA,0,4,0,24,6,1,24.78,10.62,53.1
1394,0,FeA,0,4,0,24,6,1,28.32,10.62,53.1
1395,0,FeA,0,4,0,24,6,1,31.86,10.62,53.1
1396,0,FeA,0,4,0,24,6,1,35.4,10.62,53.1
1397,0,FeA,0,4,0,24,6,1,38.94,10.62,53.1
1398,0,FeA,0,4,0,24,6,1,42.48,10.62,53.1
1399,0,FeA,0,4,0,24,6,1,46.02,10.62,53.1
1400,0,FeA,0,4,0,24,6,1,49.56,10.62,53.1
1401,0,FeA,0,4,0,24,6,1,53.1,10.62,53.1
1402,0,FeA,0,4,0,24,6,1,56.64,10.62,53.1
1403,0,FeA,0,4,0,24,6,1,60.18,10.62,53.1
1404,0,FeA,0,4,0,24,6,1,63.72,10.62,53.1
1405,0,FeA,0,4,0,24,6,1,67.26,10.62,53.1
1406,0,FeA,0,4,0,24,6,1,70.8,10.62,53.1
1407,0,FeA,0,4,0,24,5,1,74.34,10.62,53.1
1408,0,FeA,0,4,0,24,5,1,0,14.16,53.1
1409,0,FeA,0,4,0,24,6,1,3.54,14.16,53.1
1410,0,FeA,0,4,0,24,6,1,7.08,14.16,53.1
1411,0,FeA,0,4,0,24,6,1,10.62,14.16,53.1
1412,0,FeA,0,4,0,24,6,1,14.16,14.16,53.1
1413,0,FeA,0,4,0,24,6,1,17.7,14.16,53.1
1414,0,FeA,0,4,0,24,6,1,21.24,14.16,53.1
1415,0,FeA,0,4,0,24,6,1,24.78,14.16,53.1
1416,0,FeA,0,4,0,24,6,1,28.32,14.16,53.1
1417,0,FeA,0,4,0,24,6,1,31.86,14.16,53.1
1418,0,FeA,0,4,0,24,6,1,35.4,14.16,53.1
1419,0,FeA,0,4,0,24,6,1,38.94,14.16,53.1
1420,0,FeA,0,4,0,24,6,1,42.48,14.16,53.1
1421,0,FeA,0,4,0,24,6,1,46.02,14.16,53.1
1422,0,FeA,0,4,0,24,6,1,49.56,14.16,53.1
1423,0,FeA,0,4,0,24,6,1,53.1,14.16,53.1
1424,0,FeA,0,4,0,24,6,1,56.64,14.16,53.1
1425,0,FeA,0,4,0,24,6,1,60.18,14.16,53.1
1426,0,FeA,0,4,0,24,6,1,63.72,14.16,53.1
1427,0,FeA,0,4,0,24,6,1,67.26,14.16,53.1
1428,0,FeA,0,4,0,24,6,1,70.8,14.16,53.1
1429,0,FeA,0,4,0,24,5,1,74.34,14.16,53.1
1430,0,FeA,0,4,0,24,5,1,0,17.7,53.1
1431,0,FeA,0,4,0,24,6,1,3.54,17.7,53.1
1432,0,FeA,0,4,0,24,6,1,7.08,17.7,53.1
1433,0,FeA,0,4,0,24,6,1,10.62,17.7,53.1
1434,0,FeA,0,4,0,24,6,1,14.16,17.7,53.1
1435,0,FeA,0,4,0,24,6,1,17.7,17.7,53.1
1436,0,FeA,0,4,0,24,6,1,21.24,17.7,53.1
1437,0,FeA,0,4,0,24,6,1,24.78,17.7,53.1
1,0,,0,FeA,0,4,0,24,6,1,28.32,17.7,53.1
1439,0,FeA,0,4,0,24,6,1,31.86,17.7,53.1
1440,0,FeA,0,4,0,24,6,1,35.4,17.7,53.1
1441,0,FeA,0,4,0,24,6,1,38.94,17.7,53.1
1442,0,FeA,0,4,0,24,6,1,42.48,17.7,53.1
1443,0,FeA,0,4,0,24,6,1,46.02,17.7,53.1
1444,0,FeA,0,4,0,24,6,1,49.56,17.7,53.1
1445,0,FeA,0,4,0,24,6,1,53.1,17.7,53.1
1446,0,FeA,0,4,0,24,6,1,56.64,17.7,53.1
1447,0,FeA,0,4,0,24,6,1,60.18,17.7,53.1
1448,0,FeA,0,4,0,24,6,1,63.72,17.7,53.1
1449,0,FeA,0,4,0,24,6,1,67.26,17.7,53.1
1450,0,FeA,0,4,0,24,6,1,70.8,17.7,53.1
1451,0,FeA,0,4,0,24,5,1,74.34,17.7,53.1
1452,0,FeA,0,4,0,24,5,1,0,21.24,53.1
1453,0,FeA,0,4,0,24,6,1,3.54,21.24,53.1
1454,0,FeA,0,4,0,24,6,1,7.08,21.24,53.1
1455,0,FeA,0,4,0,24,6,1,10.62,21.24,53.1
1456,0,FeA,0,4,0,24,6,1,14.16,21.24,53.1
1457,0,FeA,0,4,0,24,6,1,17.7,21.24,53.1
1458,0,FeA,0,4,0,24,6,1,21.24,21.24,53.1
1459,0,FeA,0,4,0,24,6,1,24.78,21.24,53.1
1460,0,FeA,0,4,0,24,6,1,28.32,21.24,53.1
1461,0,FeA,0,4,0,24,6,1,31.86,21.24,53.1
1462,0,FeA,0,4,0,24,6,1,35.4,21.24,53.1
1463,0,FeA,0,4,0,24,6,1,38.94,21.24,53.1
1464,0,FeA,0,4,0,24,6,1,42.48,21.24,53.1
1465,0,FeA,0,4,0,24,6,1,46.02,21.24,53.1
1466,0,FeA,0,4,0,24,6,1,49.56,21.24,53.1
1467,0,FeA,0,4,0,24,6,1,53.1,21.24,53.1
1468,0,FeA,0,4,0,24,6,1,56.64,21.24,53.1
1469,0,FeA,0,4,0,24,6,1,60.18,21.24,53.1
1470,0,FeA,0,4,0,24,6,1,63.72,21.24,53.1
1471,0,FeA,0,4,0,24,6,1,67.26,21.24,53.1
1472,0,FeA,0,4,0,24,6,1,70.8,21.24,53.1
1473,0,FeA,0,4,0,24,5,1,74.34,21.24,53.1
1474,0,FeA,0,4,0,24,5,1,0,24.78,53.1
1475,0,FeA,0,4,0,24,6,1,3.54,24.78,53.1
1476,0,FeA,0,4,0,24,6,1,7.08,24.78,53.1
1477,0,FeA,0,4,0,24,6,1,10.62,24.78,53.1
1478,0,FeA,0,4,0,24,6,1,14.16,24.78,53.1
1479,0,FeA,0,4,0,24,6,1,17.7,24.78,53.1
1480,0,FeA,0,4,0,24,6,1,21.24,24.78,53.1
1481,0,FeA,0,4,0,24,6,1,24.78,24.78,53.1
1482,0,FeA,0,4,0,24,6,1,28.32,24.78,53.1
1483,0,FeA,0,4,0,24,6,1,31.86,24.78,53.1
1484,0,FeA,0,4,0,24,6,1,35.4,24.78,53.1
1485,0,FeA,0,4,0,24,6,1,38.94,24.78,53.1
1486,0,FeA,0,4,0,24,6,1,42.48,24.78,53.1
1487,0,FeA,0,4,0,24,6,1,46.02,24.78,53.1
1488,0,FeA,0,4,0,24,6,1,49.56,24.78,53.1
1489,0,FeA,0,4,0,24,6,1,53.1,24.78,53.1
1490,0,FeA,0,4,0,24,6,1,56.64,24.78,53.1
1491,0,FeA,0,4,0,24,6,1,60.18,24.78,53.1
1492,0,FeA,0,4,0,24,6,1,63.72,24.78,53.1
1493,0,FeA,0,4,0,24,6,1,67.26,24.78,53.1
1494,0,FeA,0,4,0,24,6,1,70.8,24.78,53.1
1495,0,FeA,0,4,0,24,5,1,74.34,24.78,53.1
1496,0,FeA,0,4,0,24,5,1,0,28.32,53.1
1497,0,FeA,0,4,0,24,6,1,3.54,28.32,53.1
1498,0,FeA,0,4,0,24,6,1,7.08,28.32,53.1
1499,0,FeA,0,4,0,24,6,1,10.62,28.32,53.1
1500,0,FeA,0,4,0,24,6,1,14.16,28.32,53.1
1501,0,FeA,0,4,0,24,6,1,17.7,28.32,53.1
1502,0,FeA,0,4,0,24,6,1,21.24,28.32,53.1
1503,0,FeA,0,4,0,24,6,1,24.78,28.32,53.1
1504,0,FeA,0,4,0,24,6,1,28.32,28.32,53.1
1505,0,FeA,0,4,0,24,6,1,31.86,28.32,53.1
1506,0,FeA,0,4,0,24,6,1,35.4,28.32,53.1
1507,0,FeA,0,4,0,24,6,1,38.94,28.32,53.1
1508,0,FeA,0,4,0,24,6,1,42.48,28.32,53.1
1509,0,FeA,0,4,0,24,6,1,46.02,28.32,53.1
1510,0,FeA,0,4,0,24,6,1,49.56,28.32,53.1
1511,0,FeA,0,4,0,24,6,1,53.1,28.32,53.1
1512,0,FeA,0,4,0,24,6,1,56.64,28.32,53.1
1513,0,FeA,0,4,0,24,6,1,60.18,28.32,53.1
1514,0,FeA,0,4,0,24,6,1,63.72,28.32,53.1
1515,0,FeA,0,4,0,24,6,1,67.26,28.32,53.1
1516,0,FeA,0,4,0,24,6,1,70.8,28.32,53.1
1517,0,FeA,0,4,0,24,5,1,74.34,28.32,53.1
1518,0,FeA,0,4,0,24,5,1,0,31.86,53.1
1519,0,FeA,0,4,0,24,6,1,3.54,31.86,53.1
1520,0,FeA,0,4,0,24,6,1,7.08,31.86,53.1
1521,0,FeA,0,4,0,24,6,1,10.62,31.86,53.1
1522,0,FeA,0,4,0,24,6,1,14.16,31.86,53.1
1523,0,FeA,0,4,0,24,6,1,17.7,31.86,53.1
1524,0,FeA,0,4,0,24,6,1,21.24,31.86,53.1
1525,0,FeA,0,4,0,24,6,1,24.78,31.86,53.1
1526,0,FeA,0,4,0,24,6,1,28.32,31.86,53.1
1527,0,FeA,0,4,0,24,6,1,31.86,31.86,53.1
1528,0,FeA,0,4,0,24,6,1,35.4,31.86,53.1
1529,0,FeA,0,4,0,24,6,1,38.94,31.86,53.1
1530,0,FeA,0,4,0,24,6,1,42.48,31.86,53.1
1531,0,FeA,0,4,0,24,6,1,46.02,31.86,53.1
1532,0,FeA,0,4,0,24,6,1,49.56,31.86,53.1
1533,0,FeA,0,4,0,24,6,1,53.1,31.86,53.1
1534,0,FeA,0,4,0,24,6,1,56.64,31.86,53.1
1535,0,FeA,0,4,0,24,6,1,60.18,31.86,53.1
1536,0,FeA,0,4,0,24,6,1,63.72,31.86,53.1
1537,0,FeA,0,4,0,24,6,1,67.26,31.86,53.1
1538,0,FeA,0,4,0,24,6,1,70.8,31.86,53.1
1539,0,FeA,0,4,0,24,5,1,74.34,31.86,53.1
1540,0,FeA,0,4,0,24,5,1,0,35.4,53.1
1541,0,FeA,0,4,0,24,6,1,3.54,35.4,53.1
1542,0,FeA,0,4,0,24,6,1,7.08,35.4,53.1
1543,0,FeA,0,4,0,24,6,1,10.62,35.4,53.1
1544,0,FeA,0,4,0,24,6,1,14.16,35.4,53.1
1545,0,FeA,0,4,0,24,6,1,17.7,35.4,53.1
1546,0,FeA,0,4,0,24,6,1,21.24,35.4,53.1
1547,0,FeA,0,4,0,24,6,1,24.78,35.4,53.1
1548,0,FeA,0,4,0,24,6,1,28.32,35.4,53.1
1549,0,FeA,0,4,0,24,6,1,31.86,35.4,53.1
1550,0,FeA,0,4,0,24,6,1,35.4,35.4,53.1
1551,0,FeA,0,4,0,24,6,1,38.94,35.4,53.1
1552,0,FeA,0,4,0,24,6,1,42.48,35.4,53.1
1553,0,FeA,0,4,0,24,6,1,46.02,35.4,53.1
1554,0,FeA,0,4,0,24,6,1,49.56,35.4,53.1
1555,0,FeA,0,4,0,24,6,1,53.1,35.4,53.1
1556,0,FeA,0,4,0,24,6,1,56.64,35.4,53.1
1557,0,FeA,0,4,0,24,6,1,60.18,35.4,53.1
1558,0,FeA,0,4,0,24,6,1,63.72,35.4,53.1
1559,0,FeA,0,4,0,24,6,1,67.26,35.4,53.1
1560,0,FeA,0,4,0,24,6,1,70.8,35.4,53.1
1561,0,FeA,0,4,0,24,5,1,74.34,35.4,53.1
1562,0,FeA,0,4,0,24,5,1,0,35.4,56.64
1563,0,FeA,0,4,0,24,6,1,3.54,35.4,56.64
1564,0,FeA,0,4,0,24,6,1,7.08,35.4,56.64
1565,0,FeA,0,4,0,24,6,1,10.62,35.4,56.64
1566,0,FeA,0,4,0,24,6,1,14.16,35.4,56.64
1567,0,FeA,0,4,0,24,6,1,17.7,35.4,56.64
1568,0,FeA,0,4,0,24,6,1,21.24,35.4,56.64
1569,0,FeA,0,4,0,24,6,1,24.78,35.4,56.64
1570,0,FeA,0,4,0,24,6,1,28.32,35.4,56.64
1571,0,FeA,0,4,0,24,6,1,31.86,35.4,56.64
1572,0,FeA,0,4,0,24,6,1,35.4,35.4,56.64
1573,0,FeA,0,4,0,24,6,1,38.94,35.4,56.64
1574,0,FeA,0,4,0,24,6,1,42.48,35.4,56.64
1575,0,FeA,0,4,0,24,6,1,46.02,35.4,56.64
1576,0,FeA,0,4,0,24,6,1,49.56,35.4,56.64
1577,0,FeA,0,4,0,24,6,1,53.1,35.4,56.64
1578,0,FeA,0,4,0,24,6,1,56.64,35.4,56.64
1579,0,FeA,0,4,0,24,6,1,60.18,35.4,56.64
1580,0,FeA,0,4,0,24,6,1,63.72,35.4,56.64
1581,0,FeA,0,4,0,24,6,1,67.26,35.4,56.64
1582,0,FeA,0,4,0,24,6,1,70.8,35.4,56.64
1583,0,FeA,0,4,0,24,5,1,74.34,35.4,56.64
1584,0,FeA,0,4,0,24,5,1,0,35.4,60.18
1585,0,FeA,0,4,0,24,6,1,3.54,35.4,60.18
1586,0,FeA,0,4,0,24,6,1,7.08,35.4,60.18
1587,0,FeA,0,4,0,24,6,1,10.62,35.4,60.18
1588,0,FeA,0,4,0,24,6,1,14.16,35.4,60.18
1589,0,FeA,0,4,0,24,6,1,17.7,35.4,60.18
1590,0,FeA,0,4,0,24,6,1,21.24,35.4,60.18
1591,0,FeA,0,4,0,24,6,1,24.78,35.4,60.18
1592,0,FeA,0,4,0,24,6,1,28.32,35.4,60.18
1593,0,FeA,0,4,0,24,6,1,31.86,35.4,60.18
1594,0,FeA,0,4,0,24,6,1,35.4,35.4,60.18
1595,0,FeA,0,4,0,24,6,1,38.94,35.4,60.18
1596,0,FeA,0,4,0,24,6,1,42.48,35.4,60.18
1597,0,FeA,0,4,0,24,6,1,46.02,35.4,60.18
1598,0,FeA,0,4,0,24,6,1,49.56,35.4,60.18
1599,0,FeA,0,4,0,24,6,1,53.1,35.4,60.18
1600,0,FeA,0,4,0,24,6,1,56.64,35.4,60.18
1601,0,FeA,0,4,0,24,6,1,60.18,35.4,60.18
1602,0,FeA,0,4,0,24,6,1,63.72,35.4,60.18
1603,0,FeA,0,4,0,24,6,1,67.26,35.4,60.18
1604,0,FeA,0,4,0,24,6,1,70.8,35.4,60.18
1605,0,FeA,0,4,0,24,5,1,74.34,35.4,60.18
1606,0,FeA,0,4,0,24,5,1,0,35.4,63.72
1607,0,FeA,0,4,0,24,6,1,3.54,35.4,63.72
1608,0,FeA,0,4,0,24,6,1,7.08,35.4,63.72
1609,0,FeA,0,4,0,24,6,1,10.62,35.4,63.72
1610,0,FeA,0,4,0,24,6,1,14.16,35.4,63.72
1611,0,FeA,0,4,0,24,6,1,17.7,35.4,63.72
1612,0,FeA,0,4,0,24,6,1,21.24,35.4,63.72
1613,0,FeA,0,4,0,24,6,1,24.78,35.4,63.72
1614,0,FeA,0,4,0,24,6,1,28.32,35.4,63.72
1615,0,FeA,0,4,0,24,6,1,31.86,35.4,63.72
1616,0,FeA,0,4,0,24,6,1,35.4,35.4,63.72
1617,0,FeA,0,4,0,24,6,1,38.94,35.4,63.72
1618,0,FeA,0,4,0,24,6,1,42.48,35.4,63.72
1619,0,FeA,0,4,0,24,6,1,46.02,35.4,63.72
1620,0,FeA,0,4,0,24,6,1,49.56,35.4,63.72
1621,0,FeA,0,4,0,24,6,1,53.1,35.4,63.72
1622,0,FeA,0,4,0,24,6,1,56.64,35.4,63.72
1623,0,FeA,0,4,0,24,6,1,60.18,35.4,63.72
1624,0,FeA,0,4,0,24,6,1,63.72,35.4,63.72
1625,0,FeA,0,4,0,24,6,1,67.26,35.4,63.72
1626,0,FeA,0,4,0,24,6,1,70.8,35.4,63.72
1627,0,FeA,0,4,0,24,5,1,74.34,35.4,63.72
1628,0,FeA,0,4,0,24,5,1,0,35.4,67.26
1629,0,FeA,0,4,0,24,6,1,3.54,35.4,67.26
1630,0,FeA,0,4,0,24,6,1,7.08,35.4,67.26
1631,0,FeA,0,4,0,24,6,1,10.62,35.4,67.26
1632,0,FeA,0,4,0,24,6,1,14.16,35.4,67.26
1633,0,FeA,0,4,0,24,6,1,17.7,35.4,67.26
1634,0,FeA,0,4,0,24,6,1,21.24,35.4,67.26
1635,0,FeA,0,4,0,24,6,1,24.78,35.4,67.26
1636,0,FeA,0,4,0,24,6,1,28.32,35.4,67.26
1637,0,FeA,0,4,0,24,6,1,31.86,35.4,67.26
1638,0,FeA,0,4,0,24,6,1,35.4,35.4,67.26
1639,0,FeA,0,4,0,24,6,1,38.94,35.4,67.26
1640,0,FeA,0,4,0,24,6,1,42.48,35.4,67.,0
1641,0,FeA,0,4,0,24,6,1,46.02,35.4,67.26
1642,0,FeA,0,4,0,24,6,1,49.56,35.4,67.26
1643,0,FeA,0,4,0,24,6,1,53.1,35.4,67.26
1644,0,FeA,0,4,0,24,6,1,56.64,35.4,67.26
1645,0,FeA,0,4,0,24,6,1,60.18,35.4,67.26
1646,0,FeA,0,4,0,24,6,1,63.72,35.4,67.26
1647,0,FeA,0,4,0,24,6,1,67.26,35.4,67.26
1648,0,FeA,0,4,0,24,6,1,70.8,35.4,67.26
1649,0,FeA,0,4,0,24,5,1,74.34,35.4,67.26
1650,0,FeA,0,4,0,24,5,1,0,35.4,70.8
1651,0,FeA,0,4,0,24,6,1,3.54,35.4,70.8
